p_linn_to_exhaust,p_linn_to_gideon,p_linn_to_collins,p_savage_to_exhaust,p_savage_to_gideon,p_savage_to_collins
0.23846675555257957,0.08436656387181043,0.67716668057561,0.1209622176175435,0.6652335761303773,0.21380420625207924
0.2543325779033255,0.07615051911673823,0.6695169029799363,0.23589853164960467,0.5734638337740322,0.19063763457636326
0.30478888123805287,0.11221666016336512,0.582994458598582,0.1400017135187177,0.563791600949385,0.2962066855318974
0.2900998060102065,0.07169800269477729,0.6382021912950163,0.14231172244783558,0.5254678916915436,0.33222038586062086
0.30819458464279553,0.03188105077256064,0.6599243645846439,0.21501276163936509,0.5115068733601786,0.27348036500045625
0.4752015565120044,0.10619106365156608,0.4186073798364295,0.20885882557234173,0.6022490994903783,0.18889207493727994
0.1996943633089613,0.10873380040046841,0.6915718362905703,0.11125943412841906,0.7887040497581977,0.10003651611338323
0.4061328422605767,0.06768958303090251,0.5261775747085208,0.1926719296446649,0.6192411101277546,0.18808696022758048
0.567343176094309,0.056284555072232706,0.3763722688334584,0.30954269187318956,0.5635598901761483,0.12689741795066217
0.26807093214706323,0.016344860263240158,0.7155842075896965,0.1783390271422184,0.6285957822030591,0.19306519065472244
0.4608356608892215,0.13158559187665983,0.4075787472341188,0.11373703155221138,0.5342247083711307,0.352038260076658
0.3727216989043723,0.025050836513160823,0.6022274645824668,0.19879515007752838,0.6203878869436488,0.18081696297882296
0.4007178205437938,0.0361859688514162,0.5630962106047901,0.1963230641604145,0.548086560326693,0.25559037551289243
0.3190163994665049,0.016712540792376926,0.6642710597411181,0.16747539372515965,0.5193943726712802,0.3131302336035602
0.13565367327661326,0.04883891279449851,0.8155074139288881,0.1841704273134222,0.5074894572825354,0.3083401154040425
0.49357799699411775,0.060636338607927324,0.44578566439795486,0.2258526618262785,0.6840344578836279,0.09011288029009357
0.2828972189869157,0.044396344640743754,0.6727064363723405,0.13232535822558505,0.634440079294554,0.23323456247986082
0.43915266908451517,0.08107817503587757,0.4797691558796072,0.20048357029467317,0.6255150609331227,0.17400136877220418
0.4218744569621468,0.1256845611270681,0.4524409819107851,0.23728789677251524,0.5690239715107352,0.1936881317167494
0.332366056516343,0.05561025515749892,0.612023688326158,0.22897210228947878,0.6150777342807806,0.15595016342974066
0.2014344792361701,0.049587923338618535,0.7489775974252114,0.13692194900819982,0.6390996634710496,0.22397838752075058
0.21470198844264363,0.027158404681225223,0.7581396068761311,0.20990881726154395,0.510995669114116,0.2790955136243401
0.19679978983008706,0.027436619304312758,0.7757635908656002,0.17203587262893666,0.5275069743589401,0.3004571530121232
0.33816705418967546,0.051866097854282284,0.6099668479560423,0.21460712240793653,0.5558268989059305,0.22956597868613302
0.2486528262737143,0.1024560379436776,0.6488911357826082,0.13256008264882382,0.6695390894279646,0.1979008279232116
0.30923359698585073,0.22390634445290294,0.4668600585612463,0.156268855930732,0.655019313932204,0.18871183013706394
0.5193809623809171,0.02291750309125533,0.4577015345278275,0.1282417113864149,0.7023590220670393,0.16939926654654586
0.411629354129789,0.025898166334189798,0.5624724795360212,0.2664953751027906,0.62258712123717,0.11091750366003933
0.35191318122849397,0.18230780363742202,0.4657790151340839,0.14336829348294744,0.6023104232842902,0.2543212832327624
0.449797330723002,0.08353769038675242,0.4666649788902456,0.1261397666314185,0.7002300835662465,0.173630149802335
0.42034435677463255,0.12203969114899639,0.4576159520763709,0.15926071402649528,0.5201464879570791,0.32059279801642554
0.4313503455693797,0.03484271436611022,0.5338069400645101,0.18008161760674532,0.6144163315669182,0.2055020508263365
0.27585898900544115,0.11708371408345217,0.6070572969111067,0.19308484654022498,0.5865048514842071,0.2204103019755679
0.4286377604039406,0.0098155444675213591,0.5615466951285379,0.2582039855453025,0.5426346838161207,0.19916133063857672
0.47824409429051934,0.014030297357470151,0.5077256083520105,0.16829007800782778,0.605781434146957,0.22592848784521521
0.3051569185145472,0.12232118592510928,0.5725218955603436,0.19865458168049338,0.5405634519368465,0.2607819663826601
0.2614889358401642,0.04783532368858962,0.6906757404712461,0.12723606387326902,0.7304274943206208,0.14233644180611016
0.185684079110844,0.15512684234299126,0.6591890785461647,0.21537425826776438,0.5366404347405466,0.24798530699168914
0.28255951465418067,0.09714973544490554,0.6202907499009137,0.1804840741807718,0.5560546622961166,0.26346126352311167
0.2279559337715807,0.4132967020561172,0.3587473641723022,0.19711396475366333,0.5775042560452398,0.22538177920109698
0.3384829468461464,0.00731773288844819,0.6541993202654053,0.27528787144587025,0.5120549855245062,0.2126571430296234
0.5823289678583065,0.07536441924751913,0.34230661289417447,0.15619324833465734,0.6896214527980341,0.15418529886730858
0.21280244971372794,0.00981590643105675,0.7773816438552154,0.20397726632940102,0.6174476329446158,0.17857510072598318
0.22350710766919593,0.10373345784923046,0.6727594344815737,0.13818491009669479,0.6941855449600602,0.167629544943245
0.289586021874626,0.00432471258171481,0.7060892655436591,0.18495353564450745,0.5514102820893616,0.26363618226613095
0.39860124672977626,0.05672612933168747,0.5446726239385362,0.15537874627339363,0.6585822506823777,0.1860390030442286
0.28528992410003484,0.004947096722320864,0.7097629791776443,0.32066331299320067,0.5623516809953605,0.11698500601143887
0.37137379029863354,0.013749587275777363,0.6148766224255892,0.13348595764034624,0.6532948160849643,0.2132192262746895
0.48059541348731316,0.051959185928326684,0.4674454005843601,0.19231880800852677,0.5845452823935479,0.2231359095979253
0.5219239815617874,0.09477008077559551,0.38330593766261706,0.13548788077041257,0.6519581029559515,0.21255401627363602
0.2139166748161201,0.12296247850978129,0.6631208466740987,0.23364386499487397,0.5390513598091649,0.2273047751959613
0.4812481955889128,0.05705644345363736,0.46169536095744984,0.15725576482932638,0.5276351344198126,0.315109100750861
0.4758985687175511,0.02647745842819709,0.4976239728542518,0.24729706165889864,0.5668842378794674,0.18581870046163387
0.23368519790692677,0.037130396483717604,0.7291844056093556,0.162965370939744,0.5526721861643795,0.28436244289587653
0.27543965474120663,0.03255641965963437,0.692003925599159,0.1352920958008862,0.7515989521411334,0.11310895205798038
0.11104282523714644,0.173259627180868,0.7156975475819857,0.21374383081258744,0.638316259009383,0.14793991017802954
0.3232114430711943,0.012489520630307045,0.6642990362984986,0.1524616884647204,0.6552482515735865,0.19229005996169313
0.301238585200418,0.08837752717668847,0.6103838876228936,0.25990175027182655,0.5528147611396836,0.1872834885884898
0.4359826029156443,0.05675760585008344,0.5072597912342722,0.13321321926339433,0.6206365359219375,0.24615024481466824
0.4552866854676944,0.07940479502954775,0.4653085195027578,0.12401363188428406,0.611833685857431,0.26415268225828487
0.36080627146879835,0.26582897823565027,0.3733647502955514,0.39300494321310886,0.48298274224831894,0.12401231453857228
0.2948024496013737,0.010998680940742803,0.6941988694578836,0.161161780653926,0.6084124833553186,0.23042573599075547
0.3060833601562685,0.016071643056223335,0.6778449967875082,0.11315346238979453,0.6951339903794916,0.19171254723071382
0.36790852595225115,0.07833481547310407,0.5537566585746447,0.1792341029166514,0.5797640306983588,0.2410018663849897
0.16724222486045032,0.042530547161433355,0.7902272279781163,0.243419718931843,0.4923607117338147,0.26421956933434226
0.2465938554477895,0.17779213116439524,0.5756140133878153,0.21216404775110057,0.5331633597906722,0.25467259245822715
0.5295767057293567,0.0734624612516466,0.39696083301899676,0.12856366171473588,0.6183968418372882,0.253039496447976
0.32828802332799983,0.037758141302294865,0.6339538353697053,0.21811690116569704,0.5995154032778485,0.18236769555645457
0.21509958298425763,0.04572275838144168,0.7391776586343006,0.20374653366396628,0.6316891373493155,0.16456432898671833
0.2965296590616837,0.07487947628770639,0.6285908646506099,0.17406078544434453,0.658315728558917,0.16762348599673849
0.3251117879606488,0.1247093822866058,0.5501788297527455,0.140975574656686,0.6296592878546883,0.22936513748862572
0.44007163314513376,0.09035083981631645,0.46957752703854966,0.19228816805801915,0.6095564490959889,0.19815538284599193
0.5042363838672163,0.04471449658153119,0.45104911955125254,0.15593193062757665,0.5517935574762591,0.2922745118961642
0.3442193254733273,0.06792762423319827,0.5878530502934745,0.1760293708465315,0.580245261727118,0.2437253674263506
0.396222001093185,0.07235364211555219,0.5314243567912628,0.15890099517080267,0.6347441454646323,0.206354859364565
0.28909675997325845,0.06233632360566166,0.6485669164210798,0.21409378777028662,0.6043846115886499,0.18152160064106343
0.2047473184163606,0.15543460587943234,0.639818075704207,0.1678990400309437,0.6750412329623512,0.15705972700670523
0.0887219257923156,0.104953838799806,0.8063242354078785,0.1808571242252524,0.6021236735247311,0.2170192022500167
0.39627971066794815,0.12045843643511564,0.4832618528969362,0.22289830539876923,0.5282144711557055,0.24888722344552516
0.2454912950572382,0.12200767252034064,0.6325010324224212,0.1361129232002471,0.6204255682217422,0.24346150857801074
0.4722222441279523,0.09644009286748056,0.43133766300456716,0.2797867721518119,0.5507430138724609,0.16947021397572704
0.30649544356151914,0.1534684279798606,0.5400361284586204,0.22077609413746954,0.5211350197171656,0.2580888861453648
0.28288480522521886,0.07235652566464401,0.644758669110137,0.1619670560535114,0.5757652197640168,0.26226772418247174
0.23884789818206922,0.004063792126713514,0.7570883096912172,0.1338711882035224,0.6651882836777496,0.2009405281187281
0.25944862147442704,0.018691004645752286,0.7218603738798206,0.15801382211207476,0.6893265726242884,0.15265960526363676
0.481918474386902,0.17803484757545995,0.34004667803763805,0.12808741575087804,0.6412173292037935,0.23069525504532856
0.20775005328575796,0.14455540500904157,0.6476945417052005,0.2272916534519327,0.5851809161742236,0.18752743037384367
0.23228255944509435,0.2350697288536275,0.532647711701278,0.23625473165431446,0.503271741047391,0.26047352729829454
0.5181580107930378,0.042349781115299925,0.4394922080916622,0.21602192627284778,0.5329420214719568,0.2510360522551954
0.3944171137042349,0.02460142497624378,0.5809814613195214,0.1561440545172007,0.6780723047615559,0.1657836407212435
0.388650941806923,0.02375942259471352,0.5875896355983635,0.21208079928328155,0.4998399726780317,0.2880792280386868
0.44570534013238283,0.013912227328112994,0.5403824325395042,0.164099283352342,0.6531619642517288,0.18273875239592932
0.3631475872122351,0.23921843953326782,0.397633973254497,0.23949101885816368,0.5775485134682936,0.18296046767354268
0.2654848748792148,0.04908914166862972,0.6854259834521556,0.2267795027141835,0.6087502014241782,0.16447029586163828
0.35969759058929174,0.0500652789622665,0.5902371304484416,0.2467166664133759,0.5211330926713156,0.23215024091530845
0.5202091661019276,0.16217560877437978,0.3176152251236926,0.17359797644160008,0.6203654353849519,0.20603658817344797
0.15962513917345217,0.011062178638458875,0.8293126821880891,0.2218761215997459,0.6155577826658981,0.1625660957343561
0.34143176506726136,0.09419208236174588,0.5643761525709927,0.19438593559938566,0.6077061120932266,0.19790795230738767
0.38956698203516804,0.017733103283545507,0.5926999146812865,0.16286997938373746,0.5440068441222885,0.2931231764939741
0.1832943953241465,0.030099676858071796,0.7866059278177817,0.21642657208340926,0.5297136301910133,0.2538597977255774
0.1489140316553615,0.07091758297592932,0.7801683853687092,0.12799987609295252,0.6402059990147115,0.23179412489233603
0.27837038385496443,0.09902391755773257,0.6226056985873029,0.19900027643650853,0.6658099600348458,0.13518976352864553
0.22467712802272324,0.082001750053277,0.6933211219239998,0.2609336682326014,0.5800806980818685,0.15898563368553006
0.44537783253269636,0.05265137181917518,0.5019707956481284,0.13977303143316253,0.556947868052021,0.3032791005148165
0.4751907211182558,0.09510018390934043,0.4297090949724038,0.18927538010917083,0.5081961762455764,0.3025284436452526
0.32898255691653777,0.04243484708186655,0.6285825960015956,0.1969553424682317,0.62942884263444,0.17361581489732827
0.2208304568927158,0.06626843940207444,0.7129011037052099,0.2058869449405412,0.4836847761446582,0.31042827891480057
0.37588155660056466,0.19126058283143813,0.4328578605679972,0.17778969388611268,0.6689490003830662,0.15326130573082117
0.5505542343943881,0.04761892698799765,0.4018268386176142,0.2068758325173154,0.5939169974467552,0.1992071700359295
0.45862689593004574,0.0627147986393614,0.47865830543059285,0.15302681854472688,0.6203923979018041,0.22658078355346903
0.3616927235517474,0.03756941355538271,0.6007378628928698,0.10041150647486546,0.627361000714405,0.27222749281072944
0.2800911899214433,0.12398264090618785,0.5959261691723688,0.2263642703903033,0.5192484429021352,0.2543872867075615
0.26377725794084295,0.12738514247656274,0.6088375995825944,0.21738439676919874,0.5473081847188699,0.23530741851193143
0.42416207167081227,0.007475061598701169,0.5683628667304865,0.2001078734904724,0.5743270040588102,0.22556512245071747
0.33558065877243426,0.08572519327246787,0.5786941479550978,0.27416388570947653,0.5377459978132219,0.18809011647730162
0.5677145019896019,0.07774628639492505,0.354539211615473,0.19450565704186776,0.6491956856763362,0.15629865728179596
0.3514149650261053,0.002041894131638399,0.6465431408422563,0.15544491967787938,0.7070863906183237,0.13746868970379691
0.4998897630149166,0.2186562312015671,0.2814540057835163,0.1525669271525836,0.6686729488485841,0.17876012399883234
0.32824363996131256,0.08255161311534982,0.5892047469233376,0.18025611009942397,0.6467978258581348,0.17294606404244114
0.348310188705046,0.039796137370654204,0.6118936739242998,0.19695540022190378,0.6345575643940452,0.16848703538405102
0.34146848487064146,0.01348064667299247,0.64505086845636606,0.200655651635444,0.6187829993394862,0.18056134902506993
0.411406510895403,0.07866378817943923,0.5099297009251578,0.13238575290680263,0.5986509178682897,0.2689633292249077
0.22989757964165652,0.1378750556534666,0.632227364704877,0.23265744252231357,0.49304988956062873,0.2742926679170577
0.4024561578125864,0.02325965266408478,0.5742841895233287,0.09344172817437195,0.7690675168837758,0.13749075494185228
0.4207823564687897,0.12262301593290376,0.45659462759830644,0.17791445761440636,0.5757093166403746,0.24637622574521914
0.36371975609897267,0.03216872428266521,0.6041115196183622,0.22185804199759745,0.5743458961726678,0.20379606182973475
0.5376250695670861,0.013826059722978743,0.44854887070993515,0.17878496992815177,0.5497555772279783,0.27145945284387
0.3546616357540364,0.06369945794490278,0.5816389063010607,0.16347547088391715,0.5808158485648269,0.25570868055125584
0.4760090374283298,0.08843011761107418,0.435560844960596,0.21870655329636007,0.6288101922827197,0.15248325442092028
0.29087687638167226,0.20236645288516938,0.5067566707331584,0.17114898858114563,0.66194448463237,0.1669065267864845
0.4152105100956779,0.0282840972085808,0.5565053926957412,0.2833560579084665,0.6412694193659417,0.07537452272559181
0.1975736131080481,0.024396193150270373,0.7780301937416815,0.13133177986082942,0.7017160648873921,0.1669521552517786
0.35507284621833723,0.20020300841949035,0.44472414536217253,0.20611969172842695,0.6570086883183359,0.13687161995323724
0.3222765355677739,0.029947165912773563,0.6477762985194525,0.2488711115151823,0.5220007643105878,0.22912812417422976
0.14344599803050997,0.027528873743397055,0.829025128226093,0.20826248721191806,0.6164740445997344,0.17526346818834748
0.16138477883624058,0.04285624485799961,0.7957589763057598,0.20824623725712224,0.6126595813407457,0.17909418140213204
0.2368254890328537,0.09528932223120996,0.6678851887359364,0.17108823930393716,0.6610492187290579,0.16786254196700492
0.29207072743318074,0.10131467648169916,0.6066145960851201,0.09224749050716667,0.7292720567498304,0.17848045274300295
0.3659128218713609,0.0780267581441458,0.5560604199844933,0.11234389156315326,0.522530556894651,0.36512555154219567
0.13702386965863395,0.0399066645264161,0.82306946581495,0.17099083281891833,0.5898099173592211,0.23919924982186064
0.5558595542083115,0.08116795264747403,0.3629724931442145,0.12018507404377657,0.640193998509204,0.2396209274470194
0.232282669833778,0.1493204079962261,0.6183969221699959,0.18878077670009571,0.5450003299105866,0.26621889338931776
0.22682088058520827,0.018168401099923556,0.7550107183148682,0.19850806274057994,0.6195612044221461,0.18193073283727385
0.17654810231152746,0.029445268201403633,0.7940066294870689,0.20874143959745453,0.6124685713706189,0.17878998903192656
0.26546428630338215,0.21490840980950196,0.5196273038871159,0.26859051612155393,0.5334382614644306,0.19797122241401555
0.33454543259565384,0.026516080386739693,0.6389384870176065,0.24540992569555828,0.5919401470749956,0.16264992722944605
0.370010612074856,0.05531702270761079,0.5746723652175333,0.12586893579651914,0.6904366559367128,0.1836944082667681
0.18128713870070076,0.04764499350635229,0.771067867792947,0.20389224404247547,0.6267728603111191,0.16933489564640547
0.26354622775004977,0.09803414359851544,0.6384196286514349,0.2064321016140835,0.5898260695025733,0.203741828883343
0.23898562907858062,0.23278264027984794,0.5282317306415715,0.29348791457031853,0.47507803596137455,0.23143404946830692
0.3997024778523689,0.17143639136887542,0.42886113077875554,0.2574307964717553,0.5698615351614251,0.17270766836681936
0.27558263324425714,0.027380835582851475,0.6970365311728913,0.10056059940596716,0.6583565731317931,0.2410828274622398
0.27125557881893037,0.14969959761217175,0.5790448235688979,0.12055997439984042,0.6971418533183069,0.18229817228185274
0.4008145614646454,0.017768962208977283,0.5814164763263774,0.19001910056382681,0.4870586627252198,0.3229222367109535
0.26229411331175406,0.23245123560798978,0.5052546510802561,0.14735472008449021,0.5882327099371017,0.264412569978408
0.27084273137445164,0.13824696789104618,0.5909103007345023,0.1749385626008681,0.6517995279814337,0.17326190941769812
0.6377296373117669,0.011595159732320871,0.3506752029559123,0.15236713058579507,0.5990787368307843,0.2485541325834207
0.4033512507852175,0.14987265527545057,0.4467760939393319,0.13473620708616726,0.6910159793786455,0.1742478135351873
0.2649228264812192,0.16873473320622362,0.5663424403125572,0.16714879282098072,0.6156215882577041,0.21722961892131512
0.6445671309714553,0.021626370701214603,0.33380649832732995,0.1565339335018063,0.6852553453630326,0.15821072113516121
0.5422606516711772,0.030309180766302467,0.4274301675625204,0.12646473520903762,0.7240750690395447,0.14946019575141767
0.2411583661485192,0.1227071657894701,0.6361344680620107,0.1377144347236972,0.6527825124947334,0.20950305278156928
0.4323001685108002,0.018581716561503224,0.5491181149276966,0.2209820700672249,0.5736753128983166,0.2053426170344584
0.588173534886274,0.07127370306679945,0.34055276204692664,0.11165102050965979,0.6984737994014693,0.189875180088871
0.38808791115512303,0.052275047278481826,0.5596370415663952,0.16169424319533424,0.6640906136434755,0.17421514316119024
0.43966346759211283,0.01653644091892024,0.543800091488967,0.15649736815032428,0.6194655879548444,0.22403704389483126
0.4416193127535477,0.021869762712928772,0.5365109245335234,0.1431531827642771,0.6037375492001228,0.2531092680356001
0.4891933219467128,0.24187228104608835,0.26893439700719896,0.11692485936619547,0.6765748671405116,0.20650027349329292
0.3066435734536227,0.07747661621032834,0.6158798103360491,0.20136381515568452,0.6193622542600744,0.17927393058424101
0.24024164571294263,0.06423575121326762,0.6955226030737898,0.2942569716636315,0.498691493854999,0.20705153448136956
0.4504648876253075,0.038812857888849805,0.5107222544858427,0.1650487192750134,0.5320075555646362,0.30294372516035045
0.4125172037776151,0.05769668143390172,0.5297861147884831,0.2663210522474182,0.5139662043416259,0.21971274341095606
0.2607014033895991,0.16447744041620127,0.5748211561941997,0.1766232889519374,0.5522842152982436,0.2710924957498189
0.27796327787780906,0.20246808361034516,0.5195686385118458,0.09253162216391954,0.5864272203483313,0.32104115748774914
0.4020793352138847,0.05771541388419826,0.540205250901917,0.2790372934997872,0.5005141418221468,0.22044856467806592
0.23975939625384374,0.1126224682045093,0.6476181355416469,0.193660788045775,0.5260936635689106,0.2802455483853145
0.3810384865688484,0.07768509241239302,0.5412764210187586,0.10007888737063177,0.5909821786198008,0.30893893400956746
0.46896189407301736,0.043498965136510095,0.4875391407904726,0.20919699422977392,0.6674145924451386,0.12338841332508746
0.3071061424022291,0.14542712189377682,0.5474667357039941,0.17843433407896248,0.600444675015183,0.2211209909058544
0.4019408626860684,0.0397891599657137,0.5582699773482179,0.18507196526896766,0.5808652928236714,0.2340627419073609
0.2743520164735019,0.07503609524608511,0.6506118882804129,0.27763039959625924,0.5084487290018942,0.21392087140184654
0.4602427145423618,0.06125913354082051,0.47849815191681777,0.2323115221435972,0.538549608889632,0.22913886896677085
0.2745740947705572,0.027707701197787895,0.697718204031655,0.26657054823724874,0.5820295596368202,0.15139989212593102
0.5491599839768984,0.048656534826926875,0.4021834811961748,0.14444300089911274,0.642232375974777,0.21332462312611034
0.345917235090875,0.0010286255036556964,0.6530541394054693,0.20140186845938157,0.6381153142259902,0.16048281731462816
0.18017593252889078,0.12670403683643724,0.6931200306346721,0.1628723132270865,0.5669671382538344,0.2701605485190791
0.3351400606407641,0.13231394113657094,0.5325459982226649,0.15073445564280058,0.6518567334025666,0.1974088109546328
0.31688757045936594,0.0037842340320242878,0.6793281955086098,0.20164796546156502,0.5446772209093103,0.25367481362912464
0.4913165344937956,0.12159107978038956,0.38709238572581484,0.20176212751656283,0.6460167734465434,0.1522210990368938
0.48076143599681376,0.1106190379696628,0.4086195260335235,0.17852023833816202,0.5690030662814969,0.252476695380341
0.4608355908103639,0.1581772951975908,0.3809871139920452,0.2467069319698039,0.4488964188702556,0.3043966491599406
0.3850114878250375,0.06832466653267831,0.5466638456422842,0.28669108073828214,0.4626058469412353,0.25070307232048256
0.28075623780994824,0.13183518774921257,0.5874085744408392,0.23566320521077525,0.4994049688121781,0.2649318259770466
0.1074336469033744,0.23778653711928271,0.6547798159773429,0.27773137114738156,0.579874812208636,0.1423938166439826
0.38252585201817596,0.03256132300638193,0.5849128249754421,0.21031299722802962,0.5854752223389935,0.20421178043297677
0.23185104624659952,0.05309325286104423,0.7150557008923561,0.08794867563270978,0.694429026056392,0.2176222983108982
0.41371434734685364,0.018364371518759717,0.5679212811343866,0.16560485180910217,0.5913865798284444,0.24300856836245346
0.21460058662437206,0.04198899652848723,0.7434104168471407,0.12609839610548784,0.6820666844791774,0.19183491941533481
0.37022694863585703,0.0076055594035805444,0.6221674919605625,0.20430753552849737,0.44332058564410604,0.35237187882739657
0.5604130009512495,0.07438002448051519,0.36520697456823537,0.12056826691270624,0.6511557523797983,0.22827598070749555
0.18090186284400062,0.09670609512471716,0.7223920420312822,0.10302980400614009,0.7126656790276155,0.1843045169662444
0.2171160127125902,0.09842535394887349,0.6844586333385364,0.19724865790350418,0.44776514954419827,0.3549861925522975
0.4387511025160365,0.17004569304613204,0.3912032044378313,0.2732121175218968,0.5679235137902487,0.1588643686878545
0.2342679096455785,0.14709305068089226,0.6186390396735293,0.13104780190261106,0.6268077287729791,0.24214446932440983
0.3123799049238851,0.06368432571218591,0.623935769363929,0.16380137964076363,0.6443185451986376,0.19188007516059877
0.3032790892321751,0.10142969611283957,0.5952912146549855,0.232193473438297,0.5688198108978821,0.1989867156638209
0.29818034532552296,0.06089415686253553,0.6409254978119415,0.2143405518363215,0.5813238950715115,0.204335553092167
0.4193280556804777,0.01396174130487844,0.5667102030146439,0.14711564195235857,0.6002563689533176,0.25262798909432393
0.5040675637503548,0.035745497573900296,0.46018693867574495,0.2103293337712461,0.5966593342604837,0.19301133196827025
0.1837800194102885,0.21464784987025637,0.6015721307194551,0.27040542353867936,0.6062054532322183,0.12338912322910231
0.3231576340828163,0.10106148746470166,0.575780878452482,0.14894901624727866,0.702525917794504,0.14852506595821727
0.3710983279505299,0.10954195295316756,0.5193597190963025,0.15767704459049953,0.6504768670762001,0.19184608833330033
0.5428347124515432,0.07620837746044382,0.3809569100880129,0.14804198174230682,0.6109504860357938,0.2410075322218994
0.39342664749741607,0.007621502647812206,0.5989518498547717,0.2421708026904214,0.549972176809475,0.20785702050010357
0.1687405090647854,0.09748609487738255,0.733773396057832,0.1661770067388394,0.5699816845740092,0.26384130868715144
0.3853961679215718,0.11052320272899638,0.5040806293494319,0.1284355426659287,0.679160954753963,0.19240350258010847
0.34254284588055667,0.019616335926779558,0.6378408181926638,0.17198143150985343,0.6927891565904597,0.13522941189968682
0.18450953636145576,0.05975023755683594,0.7557402260817082,0.280881761080638,0.45748215031494377,0.26163608860441817
0.538855402422377,0.06021122961677518,0.4009333679608478,0.14793212754947124,0.6210961257932985,0.23097174665723016
0.40410025130221394,0.020941262608704866,0.5749584860890812,0.16806894758855087,0.6963477980252485,0.1355832543862006
0.43652618354826783,0.02680904956809191,0.5366647668836402,0.10854845539049711,0.6540909235683494,0.23736062104115338
0.37234540560643364,0.023786128601194757,0.6038684657923716,0.23837804100225676,0.5545742534788561,0.2070477055188871
0.3146769459103497,0.06074511381657389,0.6245779402730764,0.1768841989565529,0.634099271667746,0.18901652937570118
0.3009602784533592,0.11274848822547248,0.5862912333211684,0.1784621673389028,0.5331110778128451,0.28842675484825225
0.3264295309710577,0.04443296488273289,0.6291375041462094,0.26673439625169737,0.536128979619508,0.19713662412879482
0.12273960087129164,0.235133320519393,0.6421270786093154,0.1530823949035265,0.6275693338114895,0.21934827128498388
0.27893603598880923,0.00367478369083203,0.7173891803203586,0.2361003337666734,0.5876186089939982,0.1762810572393285
0.2728399207998006,0.10456734243032449,0.6225927367698749,0.21357342468251883,0.6325616101169218,0.15386496520055937
0.4313113563391954,0.013767590962279995,0.5549210526985247,0.12947671990607174,0.6104233446362817,0.26009993545764665
0.29554858711044407,0.011938553560595977,0.69251285932896,0.18302921204598474,0.6090727345157465,0.20789805343826862
0.39162995627590885,0.05966921172706717,0.5487008319970241,0.10757776779491922,0.6019136892921206,0.29050854291296013
0.46775822059407113,0.021329867744298722,0.5109119116616301,0.22436852555378833,0.5869091859423086,0.18872228850390307
0.2644182534466582,0.19469569085578664,0.5408860556975552,0.13704026317704113,0.5651976573726621,0.2977620794502967
0.14427953415954287,0.09978709148995944,0.7559333743504978,0.23255137614229404,0.5522820785744355,0.21516654528327053
0.4415323204684741,0.021739796416853804,0.5367278831146721,0.30714026012082857,0.5005205066797446,0.1923392331994269
0.2524605670925242,0.12698724659805824,0.6205521863094177,0.13875385515149405,0.7071436068085799,0.15410253803992613
