p_hawkins_to_trump,p_hawkins_to_exhaust,p_hawkins_to_biden,p_jorgensen_to_trump,p_jorgensen_to_exhaust,p_jorgensen_to_biden,p_delafuente_to_trump,p_delafuente_to_exhaust,p_delafuente_to_biden
0.019073196783408568,0.4615962031328062,0.5193306000837853,0.5470207184330864,0.28390430220512713,0.16907497936178653,0.6975156148141268,0.16772143594793865,0.1347629492379345
0.06798778675052672,0.40937756256041136,0.522634650689062,0.5392893102683544,0.2186997613901003,0.24201092834154522,0.4590263173511965,0.15603987961903348,0.38493380302977
0.048045350158372,0.2881897890260574,0.6637648608155706,0.6348607412038763,0.3577814215295257,0.007357837266598,0.27268019387802417,0.04422659485514887,0.683093211266827
0.07851242106802256,0.35592019013722936,0.5655673887947481,0.6156744951867694,0.3398560231745028,0.0444694816387278,0.3083112041330426,0.3053379289217463,0.38635086694521115
0.005739576131930119,0.632687430550411,0.36157299331765885,0.7360883439068585,0.2369224752015439,0.026989180891597683,0.19652100899505084,0.34003076289337436,0.4634482281115748
0.02820817708208757,0.4239852849389561,0.5478065379789563,0.5247384330503548,0.4337466228684521,0.041514944081193196,0.311693712906394,0.2162199479278903,0.4720863391657156
0.007441438764268117,0.22836713954115356,0.7641914216945783,0.7063947071579461,0.19977815440739485,0.09382713843465919,0.6347549410589218,0.12293451024118653,0.2423105486998917
0.15827683908196602,0.30155584628051396,0.5401673146375201,0.4713342305079779,0.26672070858596525,0.2619450609060568,0.43921162226414967,0.11031342142812806,0.45047495630772216
0.05537048678704855,0.36380382795583266,0.5808256852571189,0.5596214805104849,0.11651775235761176,0.3238607671319033,0.6550542145840352,0.06322881121233616,0.2817169742036285
0.07309295001547747,0.38251730626561015,0.5443897437189122,0.7374070108809107,0.17341161472537117,0.08918137439371816,0.502931932966625,0.16335600446392418,0.3337120625694509
0.2639701268672727,0.3096440813841487,0.42638579174857855,0.7389311528394331,0.21596102283528432,0.045107824325282646,0.6625424145207699,0.020859791207301193,0.3165977942719291
0.01095644193960547,0.4484244300462231,0.5406191280141714,0.7222235511148156,0.17831261384860497,0.09946383503657942,0.2039795505962343,0.09559243686022383,0.7004280125435418
0.11325781522427456,0.44274264619288134,0.443999538582844,0.6643723026397448,0.2739945562288993,0.06163314113135595,0.3014373238250976,0.13007937993158072,0.5684832962433216
0.11387917846740542,0.10777838510734296,0.7783424364252516,0.8259469320542747,0.10776042340182006,0.0662926445439051,0.5236211678837593,0.2610591585516707,0.2153196735645699
0.06198430280024851,0.5082527108109535,0.42976298638879806,0.608751430721573,0.3159811203760693,0.07526744890235772,0.6962787889630446,0.026072605039287943,0.2776486059976675
0.13996256253609893,0.2909662259750483,0.5690712114888528,0.5089695910657465,0.31047736237784335,0.18055304655641014,0.6330560196680358,0.1760131608360664,0.1909308194958977
6.170267674478991e-4,0.2598171232491084,0.7395658499834437,0.3560868737810544,0.3018828614856139,0.34203026473333187,0.10783129229202476,0.17080742975676771,0.7213612779512074
0.14304824120171203,0.2961037931614904,0.5608479656367976,0.5676152879998566,0.3431893718764353,0.08919534012370808,0.4872403383218286,0.10068730220233825,0.41207235947583315
0.05139442003856707,0.20464076507746867,0.7439648148839644,0.5495533160565391,0.2073565658512259,0.24309011809223494,0.27656758528283026,0.061453011325028964,0.6619794033921408
0.04453570617006779,0.5925493955379446,0.36291489829198753,0.5255043076274394,0.18131545774843444,0.2931802346241263,0.3528808589966615,0.05100907339067357,0.5961100676126649
0.028174828975975015,0.37132111384346944,0.6005040571805556,0.7058932172570511,0.19171106379672773,0.1023957189462212,0.36658831099627964,0.09005404382046449,0.5433576451832558
0.0020773261158624837,0.5551783752816561,0.4427442986024813,0.7153443726227995,0.1871286871414349,0.09752694023576568,0.40883827442297266,0.14442937986114993,0.44673234571587744
0.09758259161828094,0.37431829374880915,0.5280991146329098,0.6424600999098786,0.12999581647369363,0.22754408361642783,0.6159593084495798,0.12975527442738932,0.2542854171230308
0.06014096816195142,0.3650732191527512,0.5747858126852974,0.6963012938839126,0.27060861250221174,0.033090093613875694,0.8148939084093552,0.07854029240800867,0.10656579918263623
0.11648041003492486,0.1400351172760448,0.7434844726890304,0.6330304031300037,0.21770209024219753,0.14926750662779886,0.4578103299230177,0.013893439681332427,0.5282962303956499
0.07190960003820233,0.32264804504620487,0.6054423549155927,0.5595077189679544,0.39395085852829753,0.04654142250374802,0.47745150548700777,0.0299009675652171,0.4926475269477751
0.06358573741907296,0.22321593212180285,0.7131983304591242,0.6222805247779648,0.21690897513046636,0.1608105000915688,0.42318849072323217,0.1732604540409196,0.40355105523584817
0.047826374405544665,0.5555482442600128,0.3966253813344426,0.8870442767575475,0.07552659861334078,0.037429124629111875,0.24416398651097054,0.12983309156154635,0.6260029219274831
0.05686425855582571,0.4171406008627971,0.5259951405813772,0.5356244244761295,0.40567730450723316,0.05869827101663734,0.38864199176832825,0.03858284179245102,0.5727751664392207
0.004410892038290796,0.4041205211209688,0.5914685868407404,0.5920650170170167,0.282089551306969,0.12584543167601434,0.31313920268848544,0.05267548538000365,0.634185311931511
0.06466131250634494,0.2693596657410207,0.6659790217526343,0.6012856005023863,0.35235891084104404,0.04635548865656968,0.43788882344933633,0.13576697297696586,0.42634420357369784
0.061967965567674144,0.5593181548814643,0.37871387955086155,0.7122516450751077,0.20420436503018954,0.08354398989470276,0.43388307658178926,0.01884524822570591,0.5472716751925049
0.0012649660378133032,0.33353908613706224,0.6651959478251244,0.7091429190404972,0.1849472370729015,0.1059098438866013,0.27561375109101316,0.26905619283863635,0.4553300560703503
0.01466183260589383,0.676232804796842,0.3091053625972642,0.6121532207596576,0.23410286686545206,0.15374391237489035,0.6578881687202809,0.04212400280130102,0.29998782847841804
0.03606419115163523,0.5438774052289997,0.4200584036193649,0.5504261676275151,0.26100215255053455,0.18857167982195042,0.381224122209082,0.07725746249064462,0.5415184153002733
0.0894604344122443,0.31513496951547026,0.5954045960722856,0.6988652484847276,0.15798771606421166,0.14314703545106064,0.41278711172721744,0.06006427311009575,0.5271486151626867
0.07181039385080863,0.3039027738781829,0.6242868322710085,0.6181438267153803,0.24307394185795211,0.1387822314266676,0.2918523996820797,0.15563909727483916,0.5525085030430813
0.06064291581667646,0.4385518079356823,0.5008052762476412,0.39915750108289066,0.31857446402281997,0.2822680348942894,0.6511202741762462,0.04450401709098964,0.30437570873276404
0.028389983343272914,0.41833199998657333,0.5532780166701537,0.6192668249415905,0.2825768518289647,0.09815632322944483,0.24352246968176805,0.13439877588472265,0.6220787544335092
0.031350154723577904,0.6586185133293613,0.3100313319470609,0.7896080616256512,0.14934815040352772,0.0610437879708211,0.3076295970643597,0.04314676193927005,0.6492236409963702
0.12957284454235662,0.4668868455416696,0.4035403099159737,0.606223552958885,0.3772716074629015,0.016504839578213512,0.38733503641883976,0.20446664288038588,0.4081983207007743
0.03876328130265811,0.40913765221892995,0.5520990664784119,0.6292377243564161,0.2782749688627723,0.09248730678081156,0.4852002984496635,0.19391161389620995,0.3208880876541266
0.012490851173011356,0.16929749231219493,0.8182116565147938,0.7201674034164994,0.026980043568935172,0.2528525530145655,0.17078072160886953,0.06841341519169614,0.7608058631994344
0.024956385271473387,0.4025677020157457,0.5724759127127809,0.6648796152724774,0.2683564571444455,0.0667639275830771,0.22953511264242996,0.5017049428618198,0.2687599444957503
0.00487548020089745,0.18303383612659657,0.8120906836725059,0.6975896676302425,0.2780108106851072,0.024399521684650285,0.251753122231441,0.30430744627929196,0.44393943148926707
0.027198492684788803,0.31055076193058023,0.6622507453846309,0.6873235994998584,0.27821852864518226,0.034457871854959334,0.30838595849478806,0.40898023452380816,0.2826338069814038
0.0635569992582967,0.23899815881882974,0.6974448419228736,0.5984043873967292,0.27548671962443205,0.1261088929788388,0.19494605012758323,0.02439441566570207,0.7806595342067146
0.053853089073596865,0.36365226026027675,0.5824946506661265,0.6489177630064914,0.24352558422196444,0.10755665277154428,0.2333897104954979,0.3037325322357919,0.4628777572687102
0.13028848475983196,0.290483739851841,0.579227775388327,0.607344077126313,0.3838861932197659,0.00876972965392108,0.4072988160633359,2.0554025849528796e-4,0.5924956436781689
0.04012804152175818,0.4523704944618505,0.5075014640163914,0.4387267667235415,0.473114344887879,0.08815888838857937,0.3710002898955615,0.3999491154333941,0.2290505946710445
0.004969553608187731,0.5923611793270952,0.402669267064717,0.5330512362383689,0.2598650539658783,0.20708370979575283,0.42987838275151824,0.016057655907739464,0.5540639613407424
0.10456225723280768,0.46991533299480237,0.4255224097723899,0.7372586475698032,0.1691429242516932,0.09359842817850374,0.6046473525541147,0.08245110782479276,0.3129015396210925
0.008779017328604219,0.47833987722227694,0.5128811054491189,0.38160244778022034,0.3668103030827418,0.2515872491370379,0.1575174682408265,0.02959386721004479,0.8128886645491287
0.1744168643241754,0.4489572733523512,0.3766258623234735,0.7119961229862976,0.23905507974076742,0.04894879727293499,0.5566475422854655,0.14979705845388638,0.29355539926064805
0.024106437502873695,0.42522808744977253,0.5506654750473537,0.44164549732603264,0.09774015060566893,0.4606143520682984,0.5055814558046298,0.007445205352109446,0.4869733388432608
0.02237364117067329,0.33091030738844934,0.6467160514408774,0.897091376874021,0.061927745204844085,0.04098087792113487,0.20058186528369878,0.3752152463768831,0.4242028883394182
0.05420378566929462,0.46407839142768165,0.4817178229030238,0.3978802675699028,0.35138460486109563,0.25073512756900157,0.3084936551846408,0.2849817710008345,0.4065245738145248
0.15611939579594025,0.4943228377681909,0.3495577664358687,0.5144876519966857,0.36567303058006306,0.11983931742325135,0.4038542938354144,0.21042102636944826,0.38572467979513747
0.0632853246347042,0.3658141313217947,0.5709005440435011,0.6028960583231227,0.343666303510996,0.053437638165881436,0.2435963916466792,0.1397776747236155,0.6166259336297053
0.11296620307342961,0.34241144228982007,0.5446223546367502,0.705820270519194,0.13191136729453876,0.1622683621862671,0.7942964840317794,0.11450017024700805,0.09120334572121254
0.004186330716027638,0.4270410878178924,0.5687725814660799,0.7960706052122448,0.1305089520280119,0.07342044275974322,0.25565645988443175,0.24636284586062143,0.49798069425494684
0.23889782989723637,0.24271880758809763,0.518383362514666,0.624406976847855,0.03502196337007176,0.3405710597820733,0.523915824176299,0.025304361213289054,0.450779814610412
0.0014938188327973236,0.4587764677961436,0.5397297133710591,0.6120865902239313,0.3462149037191686,0.04169850605689998,0.5058440245553095,0.321590294821816,0.17256568062287467
0.097912031066244,0.6273862834551588,0.2747016854785972,0.6459470631730776,0.25360769325315136,0.1004452435737711,0.5882415852201747,0.16757711726344424,0.24418129751638107
0.04973424700852195,0.3814307791171961,0.568834973874282,0.6628295330625774,0.17384387546012864,0.16332659147729395,0.4900420305666635,0.05708961981227857,0.45286834962105793
0.09847055474729514,0.4106397778024417,0.4908896674502631,0.7540655262908323,0.10278306341664922,0.14315141029251854,0.6699223113256737,0.04295204199782929,0.28712564667649704
0.07483899217653085,0.4974233407624223,0.4277376670610467,0.857469899561182,0.0823287610339305,0.06020133940488742,0.3384079366119525,0.15615701961542763,0.5054350437726198
0.019281144765709503,0.42100788238236353,0.559710972851927,0.5106759102396459,0.27049416169176044,0.2188299280685938,0.3422317870965471,0.054437633169583936,0.6033305797338689
1.6496641145523393e-4,0.29541260460001506,0.7044224289885297,0.809808201598658,0.09687156665562041,0.09332023174572163,0.435479549014577,0.32046701380369985,0.24405343718172312
0.06600717100800713,0.587612632241059,0.3463801967509338,0.6155360185055183,0.1811556311653513,0.20330835032913036,0.4878276059233327,0.16821228285302584,0.34396011122364156
0.008299005741069477,0.2425552678006374,0.749145726458293,0.7797161660901312,0.15665526713359457,0.06362856677627438,0.2753722987715878,0.13601942516175897,0.5886082760666533
0.13681575004256105,0.4617621116477723,0.40142213830966667,0.48243401021321675,0.3874039374735881,0.1301620523131951,0.3546247631209884,0.123550619246711,0.5218246176323006
0.12735148425826862,0.14816947059857344,0.7244790451431579,0.5455991876984443,0.43131652872983633,0.0230842835717192,0.46328237632705604,0.13857484713022142,0.3981427765427225
0.03663022309033766,0.3692534027977198,0.5941163741119425,0.6578850953214962,0.22623299737445132,0.11588190730405244,0.6268025663015715,0.04171948553558199,0.3314779481628465
0.019511845145642987,0.7240205373088682,0.25646761754548875,0.6692315278453713,0.2250029892181335,0.10576548293649513,0.5480213698827116,0.11330581630951682,0.3386728138077716
0.18289600389257296,0.23821062171623236,0.5788933743911947,0.6562926470210583,0.2080753120457466,0.13563204093319525,0.3675465711810952,0.0025357577810085183,0.6299176710378963
0.0021267498473299833,0.22575787451494617,0.7721153756377238,0.8626223638055177,0.11540855004475108,0.021969086149731153,0.5649444510589959,0.27950355102565166,0.15555199791535224
0.012009935678448349,0.2999040697128191,0.6880859946087327,0.8046315241265828,0.10158705035405159,0.09378142551936561,0.19761743816356137,0.30655122463863543,0.49583133719780315
0.06245980661939926,0.532807220501755,0.40473297287884574,0.6898946020788845,0.2043703238560248,0.10573507406509085,0.32649841238116917,0.2876575357786098,0.38584405184022114
0.058749102548568556,0.598428708186088,0.3428221892653435,0.647462737045392,0.2222089770193314,0.13032828593527657,0.7038020199142111,0.05729349596951369,0.2389044841162752
0.01893072262544233,0.6679392837356637,0.31312999363889393,0.886840282017393,0.10676362878948943,0.006396089193117639,0.15800774422980768,0.1765776898492097,0.6654145659209826
0.04118932109876561,0.4794809517529993,0.4793297271482351,0.45867059676527855,0.46778894126337317,0.07354046197134821,0.06204392737094794,0.12938181287273973,0.8085742597563124
0.02330751775857437,0.2818923467188452,0.6948001355225804,0.5612606082795503,0.39849131534571935,0.040248076374730456,0.4966331301098486,0.2866064390976121,0.21676043079253937
0.05570661463702486,0.2650292514910829,0.6792641338718923,0.4469046211736471,0.2394253528377062,0.31367002598864663,0.412318949837761,0.2973704184532174,0.2903106317090216
0.07627378766807529,0.27214874471260864,0.6515774676193161,0.5661435593145304,0.1409234835287223,0.29293295715674716,0.740307244801374,0.015894508360369885,0.24379824683825613
0.19573235446474754,0.19313442150768276,0.6111332240275696,0.405194526922167,0.3402028641490924,0.2546026089287406,0.3152922950953143,0.1437508288998317,0.540956876004854
0.03683474702598065,0.3708969235042096,0.5922683294698097,0.6542406514375616,0.16109218558205715,0.18466716298038138,0.5636368035851634,0.08796024247290066,0.34840295394193593
0.00547346030382406,0.3118373214902809,0.6826892182058951,0.6435175581037269,0.31937144276986057,0.03711099912641256,0.7026348788651655,0.08499719396965486,0.2123679271651796
0.04235841578564451,0.47656352527910645,0.481078058935249,0.5070492199825034,0.28304496088887,0.20990581912862663,0.3675603586211173,0.03150844758293401,0.6009311937959486
0.03970442743013292,0.37261214667693193,0.5876834258929352,0.4979504231687739,0.2857836893905499,0.21626588744067618,0.5788348884900029,0.13225059339307763,0.2889145181169196
0.2974097393656536,0.2607799484605227,0.44181031217382355,0.5541677566081776,0.25458718864855545,0.19124505474326708,0.379721047998719,0.08754927048030813,0.5327296815209729
0.027968333019636853,0.3213604605889435,0.6506712063914196,0.5869970288114131,0.27824627582277084,0.134756695365816,0.3408066700753251,0.07626604544345941,0.5829272844812154
0.01363439280466432,0.30439758353849855,0.6819680236568371,0.6037957374371297,0.21633803906287802,0.17986622349999226,0.14032337682128387,0.26552094828343037,0.5941556748952858
0.026599862685113048,0.2361758017638264,0.7372243355510605,0.6497065222367888,0.26090254755547176,0.08939093020773946,0.3395591100922702,0.16800854520806618,0.49243234469966357
0.0012134501530070732,0.6861580843243672,0.31262846552262563,0.4944857890704491,0.3943488433353591,0.11116536759419196,0.5092843403160789,0.05651022415265579,0.43420543553126534
0.08058670702782512,0.46849946901700856,0.4509138239551663,0.6781826360262072,0.25086723343113554,0.07095013054265736,0.8162292863703551,0.09268629073736219,0.09108442289228275
0.09769173253138744,0.3059459318501854,0.5963623356184272,0.7724533856929943,0.2071184773989552,0.020428136908050603,0.545867188958742,0.1922297528194947,0.2619030582217633
0.11540022397320181,0.23416873475509056,0.6504310412717076,0.531673176698716,0.17180973752767256,0.2965170857736114,0.38216724049626666,0.01846667334628168,0.5993660861574516
0.04956523080319027,0.2853885904398522,0.6650461787569575,0.6370020617466654,0.24028450348494299,0.12271343476839174,0.40971832845136014,0.07493115242139402,0.5153505191272458
6.289689275231191e-4,0.8421025754827542,0.15726845558972277,0.6175950708574498,0.32694971515835025,0.05545521398419996,0.5523308575813743,0.12078547444306892,0.32688366797555685
0.04661780828046893,0.293198713393487,0.6601834783260441,0.5047848067810814,0.42112607629108567,0.07408911692783292,0.47090216224805614,0.2329811493161404,0.2961166884358035
0.1551615952074438,0.4872125351564032,0.35762586963615295,0.5889297884819756,0.295581211192382,0.11548900032564238,0.8430855094523755,0.05699804885448364,0.09991644169314083
0.06977805597280703,0.365804406817814,0.5644175372093789,0.813109895145549,0.15551979561275017,0.03137030924170091,0.31136418785638814,0.16125061839662402,0.5273851937469879
0.06448733213318426,0.549959316857974,0.3855533510088418,0.7421726536260882,0.24795308279266118,0.009874263581250594,0.2612656045100641,0.2558080302650218,0.48292636522491417
0.1457906939866164,0.2237134309961842,0.6304958750171993,0.5301223649250364,0.39991009529574156,0.069967539779222,0.8034372712432098,0.08806940340876236,0.10849332534802786
0.02874614710905018,0.2386230368632102,0.7326308160277396,0.555744387704049,0.16184296779700957,0.28241264449894155,0.5707434947411505,0.041820506327141765,0.3874359989317077
0.042928039012294035,0.2383449516152921,0.7187270093724138,0.6625901477974354,0.3205055144970012,0.016904337705563256,0.3261851667584987,0.01615745278391437,0.6576573804575869
0.012366869647088337,0.47805697321643514,0.5095761571364765,0.6144042182805551,0.22624238567206115,0.15935339604738374,0.4098536769259959,0.4196364245551621,0.170509898518842
0.01616062625621921,0.41909418565316725,0.5647451880906136,0.6324559864892173,0.24884464979833754,0.11869936371244515,0.5672072457909881,0.1858418018732074,0.24695095233580447
0.047805416294150756,0.4581732161067051,0.49402136759914417,0.45312918113044187,0.36808145882966964,0.17878936003988852,0.6665445582207544,0.18688131783850986,0.14657412394073563
0.07171241630151587,0.3316695813333474,0.5966180023651367,0.5369318942178969,0.22367160528338748,0.23939650049871558,0.4689275835860819,0.20035366642582436,0.3307187499880938
0.004885880986896195,0.6029068481450173,0.39220727086808654,0.4820554426129262,0.401575824898002,0.11636873248907185,0.6429580929027331,0.0812992673035327,0.2757426397937341
0.19127978212965785,0.4172700573521174,0.3914501605182247,0.8705039806857703,0.09165347063841581,0.03784254867581385,0.5310046470030628,0.3282448496262621,0.14075050337067502
0.08920618348109251,0.24437618881224862,0.6664176277066589,0.4680262241972303,0.3181178635215299,0.21385591228123985,0.39278451934694464,0.2915861890352188,0.3156292916178365
0.04394536296301286,0.5019048392539167,0.45414979778307035,0.3189471066408829,0.5680417732254215,0.11301112013369577,0.3299175175490782,0.21021076921449042,0.4598717132364314
0.263120400647012,0.30428491437562405,0.43259468497736403,0.5299420721014616,0.33220272850059995,0.13785519939793833,0.6461530479452628,0.12269471587236895,0.23115223618236827
0.050697401442910135,0.7205278968527653,0.22877470170432468,0.6907910174097155,0.265141086773927,0.04406789581635753,0.6632741975514231,0.027090369018009437,0.3096354334305674
0.055802999585510854,0.3493308427761422,0.5948661576383469,0.4568961449756633,0.467520678791082,0.0755831762332547,0.3367550007466335,0.1788313175998572,0.48441368165350923
0.10499758352849593,0.04661683178145156,0.8483855846900524,0.600186065761011,0.3175827221645679,0.08223121207442116,0.3241618601037318,0.08661177258308872,0.5892263673131796
0.05641011733926249,0.3391873731267609,0.6044025095339766,0.48350434140039145,0.44006536551332,0.07643029308628844,0.4271989118840322,0.41783796805093115,0.15496312006503657
0.029678233699634786,0.5828303436721542,0.3874914226282109,0.7751054968159441,0.1410291991830276,0.08386530400102839,0.11616827598636544,0.6173691996694061,0.26646252434422835
0.05056496407929982,0.22601747686675272,0.7234175590539476,0.677391684314791,0.29097183004087557,0.03163648564433352,0.4329689252044292,0.14728318125334483,0.419747893542226
0.32494305812677904,0.23536361644282594,0.43969332543039497,0.5116025443618653,0.36398882753780504,0.12440862810032977,0.4047449469856146,0.10356127788675919,0.4916937751276262
0.13221165512992544,0.40271293237578926,0.4650754124942853,0.5018615310221006,0.30073262073585344,0.1974058482420461,0.3280350632468796,0.23197198157329713,0.4399929551798234
0.12524207867014514,0.5761015538876328,0.29865636744222196,0.7331812445175554,0.20058893229619262,0.06622982318625185,0.5527037951464815,0.18578945521424925,0.2615067496392693
0.05962750457538943,0.5096493725087405,0.43072312291587006,0.6204792125093597,0.31663072199729464,0.06289006549334561,0.4069802428844159,0.08609685543816249,0.5069229016774215
0.1360118461154898,0.38597215078216973,0.4780160031023405,0.7253953809793171,0.05713198038165848,0.21747263863902444,0.46980526283051854,0.2751019436824244,0.2550927934870571
0.07337092137724105,0.16124658542650333,0.7653824931962557,0.5843669693975405,0.3202580220048772,0.09537500859758227,0.3803322009866503,0.17004202486038983,0.44962577415295985
0.27324603739639136,0.2863327919161311,0.4404211706874777,0.5796599435316289,0.3097462300374644,0.11059382643090687,0.26711739556955205,0.12950965014470123,0.6033729542857467
7.280438845477428e-4,0.4981724027290751,0.5010995533863772,0.8123690831956227,0.10182851999392586,0.08580239681045129,0.5821150271836798,0.009815231500395812,0.40806974131592433
0.07120373936275995,0.5268520983203604,0.40194416231687974,0.7479249309974171,0.22489992561445124,0.02717514338813162,0.2961489771054598,0.047148844799265836,0.6567021780952743
0.007918965756125813,0.3072575357376662,0.684823498506208,0.7039343891330683,0.21578164647424364,0.08028396439268803,0.47396331593492097,0.2350338135201472,0.2910028705449319
0.1204843486048241,0.23747344951136412,0.6420422018838118,0.7150343158985956,0.19690801689888288,0.08805766720252167,0.6910161696809561,0.047141986703550146,0.2618418436154937
0.015342829209332661,0.11018672632511689,0.8744704444655504,0.6958757688705454,0.2117342150173221,0.09239001611213252,0.33212771627752374,0.2561830434918853,0.4116892402305909
0.08237791188159427,0.2901935589099624,0.6274285292084434,0.6074460089192599,0.36537169173518635,0.027182299345553686,0.5822770243586053,0.002498667052367888,0.41522430858902687
0.03426861807086256,0.43372407914523436,0.532007302783903,0.6983754650538506,0.28637006386657116,0.015254471079578075,0.47494409820891637,0.2191243472933462,0.3059315544977375
0.06396351053721301,0.44121083169877634,0.4948256577640107,0.574368297054077,0.361880110664427,0.06375159228149592,0.6705832502535377,0.01954777222253523,0.30986897752392706
0.16421144646305091,0.34104318483729834,0.49474536869965074,0.5767161067068501,0.31135108778945503,0.11193280550369474,0.24910420389722832,0.12595413513103274,0.624941660971739
0.003622745264393233,0.37644582401221227,0.6199314307233945,0.8351778514601953,0.09371244290943173,0.07110970563037304,0.5371750279061083,0.11599179396605924,0.34683317812783254
0.057371827858204175,0.061579157518036415,0.8810490146237594,0.6527044964820095,0.13684899320012048,0.2104465103178701,0.8966180885609377,9.795367139428042e-4,0.10240237472511936
0.06859692840125198,0.45817350797168555,0.47322956362706253,0.6576402205347619,0.3039639139474636,0.038395865517774456,0.3501967558262676,0.17691284640306712,0.4728903977706653
0.01035873499459164,0.390813429755837,0.5988278352495714,0.6054424115621896,0.27016446473385886,0.1243931237039516,0.4397082077438891,0.23867770839674862,0.32161408385936235
6.824889366878454e-4,0.2670224322603474,0.7322950788029647,0.6308786615305441,0.3304065256408688,0.03871481282858712,0.5877082357922119,0.025771812691661542,0.3865199515161266
0.048382134254378574,0.6063208804028164,0.345296985342805,0.7821901176851646,0.11866480493736449,0.09914507737747101,0.3887862501124138,0.021560506512270025,0.5896532433753162
0.04775243397336549,0.17831034520895503,0.7739372208176795,0.5731626473813919,0.27213199973882973,0.15470535287977835,0.6577833110655004,0.04232720325595844,0.2998894856785412
0.13727919093363294,0.29089058354947733,0.5718302255168898,0.5729661555886466,0.30451853718072053,0.1225153072306328,0.39831628407005715,0.24623421502010545,0.3554495009098375
0.007870371803392808,0.6471583560728212,0.34497127212378575,0.4896451051458249,0.44276506771650787,0.06758982713766731,0.32811211189354894,0.015428444542871726,0.6564594435635793
0.06139192352466568,0.4452336433844297,0.49337443309090456,0.6894878439400354,0.253275696993333,0.057236459066631704,0.6097447410701955,0.04677331987610477,0.34348193905369967
0.004125668663011103,0.46929783321555724,0.5265764981214317,0.8121991962755579,0.15669458572417477,0.031106218000267298,0.6612178782447395,0.09168941512255306,0.24709270663270735
